_id,account_dot_uuid,amount,balance,dateObj,type,label,merchant_dot_uuid
67b864555333388c1dc8317c,7361d008-82de-4026-8908-aa5d5102ee56,720,7682.78,2025-01-06T12:00:00.000Z,CREDIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b864555333388c1dc8317b,7361d008-82de-4026-8908-aa5d5102ee56,15.5,6962.78,2025-01-06T12:00:00.000Z,CREDIT,other_transfer,
67b864555333388c1dc8317a,7361d008-82de-4026-8908-aa5d5102ee56,500,6947.28,2025-01-06T12:00:00.000Z,CREDIT,other_transfer,
67b864555333388c1dc83179,7361d008-82de-4026-8908-aa5d5102ee56,1244.71,6447.28,2025-01-06T12:00:00.000Z,CREDIT,other_transfer,mrc_WACRto3tvCyrQJARA68Wzb
67b864555333388c1dc83178,7361d008-82de-4026-8908-aa5d5102ee56,1993,5202.57,2025-01-06T12:00:00.000Z,CREDIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b864555333388c1dc83177,7361d008-82de-4026-8908-aa5d5102ee56,690,3209.57,2025-01-06T12:00:00.000Z,CREDIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b864555333388c1dc83176,7361d008-82de-4026-8908-aa5d5102ee56,1500,2519.57,2025-01-06T12:00:00.000Z,CREDIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b864555333388c1dc83175,7361d008-82de-4026-8908-aa5d5102ee56,1000,1019.57,2025-01-06T12:00:00.000Z,CREDIT,other_transfer,
67b864555333388c1dc83186,7361d008-82de-4026-8908-aa5d5102ee56,500,6792.97,2025-01-06T12:00:00.000Z,DEBIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b864555333388c1dc83194,7361d008-82de-4026-8908-aa5d5102ee56,130,220,2025-01-06T12:00:00.000Z,DEBIT,cash_forex_crypto,0a9f6f33-8e37-402f-baae-cb98d28a7f0d
67b864555333388c1dc83193,7361d008-82de-4026-8908-aa5d5102ee56,800,350,2025-01-06T12:00:00.000Z,DEBIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b864555333388c1dc83192,7361d008-82de-4026-8908-aa5d5102ee56,20,1150,2025-01-06T12:00:00.000Z,DEBIT,other_transfer,
67b864555333388c1dc83191,7361d008-82de-4026-8908-aa5d5102ee56,760,1170,2025-01-06T12:00:00.000Z,DEBIT,other_transfer,
67b864555333388c1dc83190,7361d008-82de-4026-8908-aa5d5102ee56,15,1930,2025-01-06T12:00:00.000Z,DEBIT,other_transfer,
67b864555333388c1dc8318f,7361d008-82de-4026-8908-aa5d5102ee56,857.14,1945,2025-01-06T12:00:00.000Z,DEBIT,other_transfer,mrc_a92on9mBvAwrumkWDBaD6X
67b864555333388c1dc8318e,7361d008-82de-4026-8908-aa5d5102ee56,500,2802.14,2025-01-06T12:00:00.000Z,DEBIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b864555333388c1dc8318d,7361d008-82de-4026-8908-aa5d5102ee56,20,3302.14,2025-01-06T12:00:00.000Z,DEBIT,other_transfer,
67b864555333388c1dc8318c,7361d008-82de-4026-8908-aa5d5102ee56,12.97,3322.14,2025-01-06T12:00:00.000Z,DEBIT,other_transfer,
67b864555333388c1dc8318b,7361d008-82de-4026-8908-aa5d5102ee56,18,3335.11,2025-01-06T12:00:00.000Z,DEBIT,other_transfer,
67b864555333388c1dc8318a,7361d008-82de-4026-8908-aa5d5102ee56,300,3353.11,2025-01-06T12:00:00.000Z,DEBIT,other_transfer,
67b864555333388c1dc83189,7361d008-82de-4026-8908-aa5d5102ee56,997,3653.11,2025-01-06T12:00:00.000Z,DEBIT,other_transfer,
67b864555333388c1dc83188,7361d008-82de-4026-8908-aa5d5102ee56,1142.86,4650.11,2025-01-06T12:00:00.000Z,DEBIT,other_transfer,mrc_a92on9mBvAwrumkWDBaD6X
67b864555333388c1dc83187,7361d008-82de-4026-8908-aa5d5102ee56,1000,5792.97,2025-01-06T12:00:00.000Z,DEBIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b864555333388c1dc83185,7361d008-82de-4026-8908-aa5d5102ee56,350,7292.97,2025-01-06T12:00:00.000Z,DEBIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b864555333388c1dc83174,7361d008-82de-4026-8908-aa5d5102ee56,250,19.57,2025-01-03T12:00:00.000Z,DEBIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b864555333388c1dc83173,7361d008-82de-4026-8908-aa5d5102ee56,249,269.57,2025-01-03T12:00:00.000Z,CREDIT,other_transfer,mrc_WACRto3tvCyrQJARA68Wzb
67b864555333388c1dc83169,7361d008-82de-4026-8908-aa5d5102ee56,10,2847.57,2025-01-02T12:00:00.000Z,DEBIT,other_transfer,
67b864555333388c1dc83168,7361d008-82de-4026-8908-aa5d5102ee56,500,2857.57,2025-01-02T12:00:00.000Z,DEBIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b864555333388c1dc83167,7361d008-82de-4026-8908-aa5d5102ee56,243,3357.57,2025-01-02T12:00:00.000Z,DEBIT,other_transfer,
67b864555333388c1dc83166,7361d008-82de-4026-8908-aa5d5102ee56,223,3600.57,2025-01-02T12:00:00.000Z,CREDIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b864555333388c1dc83165,7361d008-82de-4026-8908-aa5d5102ee56,600,3377.57,2025-01-02T12:00:00.000Z,CREDIT,other_transfer,mrc_WACRto3tvCyrQJARA68Wzb
67b864555333388c1dc83164,7361d008-82de-4026-8908-aa5d5102ee56,270,2777.57,2025-01-02T12:00:00.000Z,CREDIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b864555333388c1dc83162,7361d008-82de-4026-8908-aa5d5102ee56,270,1057,2025-01-02T12:00:00.000Z,CREDIT,other_transfer,mrc_WACRto3tvCyrQJARA68Wzb
67b864555333388c1dc83161,7361d008-82de-4026-8908-aa5d5102ee56,500,787,2025-01-02T12:00:00.000Z,CREDIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b864555333388c1dc83163,7361d008-82de-4026-8908-aa5d5102ee56,1450.57,2507.57,2025-01-02T12:00:00.000Z,CREDIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b864555333388c1dc8316b,7361d008-82de-4026-8908-aa5d5102ee56,270,2290.57,2025-01-02T12:00:00.000Z,DEBIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b864555333388c1dc8316c,7361d008-82de-4026-8908-aa5d5102ee56,250,2040.57,2025-01-02T12:00:00.000Z,DEBIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b864555333388c1dc8316d,7361d008-82de-4026-8908-aa5d5102ee56,600,1440.57,2025-01-02T12:00:00.000Z,DEBIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b864555333388c1dc8316e,7361d008-82de-4026-8908-aa5d5102ee56,600,840.57,2025-01-02T12:00:00.000Z,DEBIT,other_transfer,
67b864555333388c1dc8316f,7361d008-82de-4026-8908-aa5d5102ee56,315,525.57,2025-01-02T12:00:00.000Z,DEBIT,other_transfer,
67b864555333388c1dc83170,7361d008-82de-4026-8908-aa5d5102ee56,400,125.57,2025-01-02T12:00:00.000Z,DEBIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b864555333388c1dc8316a,7361d008-82de-4026-8908-aa5d5102ee56,287,2560.57,2025-01-02T12:00:00.000Z,DEBIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b864555333388c1dc83171,7361d008-82de-4026-8908-aa5d5102ee56,5,120.57,2025-01-02T12:00:00.000Z,DEBIT,other_transfer,
67b864555333388c1dc83172,7361d008-82de-4026-8908-aa5d5102ee56,100,20.57,2025-01-02T12:00:00.000Z,DEBIT,cash_forex_crypto,0a9f6f33-8e37-402f-baae-cb98d28a7f0d
67b863585333388c1dc8315c,7361d008-82de-4026-8908-aa5d5102ee56,7,1290,2024-12-23T12:00:00.000Z,DEBIT,other_transfer,
67b863585333388c1dc8315e,7361d008-82de-4026-8908-aa5d5102ee56,200,590,2024-12-23T12:00:00.000Z,DEBIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b863585333388c1dc83158,7361d008-82de-4026-8908-aa5d5102ee56,1322,1626.73,2024-12-23T12:00:00.000Z,CREDIT,other_transfer,
67b863585333388c1dc83159,7361d008-82de-4026-8908-aa5d5102ee56,15,1611.73,2024-12-23T12:00:00.000Z,DEBIT,other_transfer,
67b863585333388c1dc8315a,7361d008-82de-4026-8908-aa5d5102ee56,14.73,1597,2024-12-23T12:00:00.000Z,DEBIT,other_transfer,
67b863585333388c1dc8315b,7361d008-82de-4026-8908-aa5d5102ee56,300,1297,2024-12-23T12:00:00.000Z,DEBIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b863585333388c1dc83160,7361d008-82de-4026-8908-aa5d5102ee56,90,0,2024-12-23T12:00:00.000Z,DEBIT,cash_forex_crypto,0a9f6f33-8e37-402f-baae-cb98d28a7f0d
67b863585333388c1dc8315d,7361d008-82de-4026-8908-aa5d5102ee56,500,790,2024-12-23T12:00:00.000Z,DEBIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b863585333388c1dc8315f,7361d008-82de-4026-8908-aa5d5102ee56,500,90,2024-12-23T12:00:00.000Z,DEBIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b863585333388c1dc83153,7361d008-82de-4026-8908-aa5d5102ee56,90,3784.73,2024-12-20T12:00:00.000Z,DEBIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b863585333388c1dc8314f,7361d008-82de-4026-8908-aa5d5102ee56,500,3590.73,2024-12-20T12:00:00.000Z,CREDIT,other_transfer,mrc_WACRto3tvCyrQJARA68Wzb
67b863585333388c1dc83150,7361d008-82de-4026-8908-aa5d5102ee56,284,3874.73,2024-12-20T12:00:00.000Z,CREDIT,other_transfer,mrc_WACRto3tvCyrQJARA68Wzb
67b863585333388c1dc83151,7361d008-82de-4026-8908-aa5d5102ee56,500,4374.73,2024-12-20T12:00:00.000Z,CREDIT,other_transfer,mrc_WACRto3tvCyrQJARA68Wzb
67b863585333388c1dc83152,7361d008-82de-4026-8908-aa5d5102ee56,500,3874.73,2024-12-20T12:00:00.000Z,DEBIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b863585333388c1dc83154,7361d008-82de-4026-8908-aa5d5102ee56,480,3304.73,2024-12-20T12:00:00.000Z,DEBIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b863585333388c1dc83157,7361d008-82de-4026-8908-aa5d5102ee56,500,304.73,2024-12-20T12:00:00.000Z,DEBIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b863585333388c1dc8314e,7361d008-82de-4026-8908-aa5d5102ee56,1000,3090.73,2024-12-20T12:00:00.000Z,CREDIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b863585333388c1dc83156,7361d008-82de-4026-8908-aa5d5102ee56,2000,804.73,2024-12-20T12:00:00.000Z,DEBIT,other_transfer,
67b863585333388c1dc83155,7361d008-82de-4026-8908-aa5d5102ee56,500,2804.73,2024-12-20T12:00:00.000Z,DEBIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b863585333388c1dc8313d,7361d008-82de-4026-8908-aa5d5102ee56,100.46,5833.73,2024-12-19T12:00:00.000Z,CREDIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b863585333388c1dc8313e,7361d008-82de-4026-8908-aa5d5102ee56,385,6218.73,2024-12-19T12:00:00.000Z,CREDIT,other_transfer,mrc_WACRto3tvCyrQJARA68Wzb
67b863585333388c1dc83143,7361d008-82de-4026-8908-aa5d5102ee56,500,6644.73,2024-12-19T12:00:00.000Z,DEBIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b863585333388c1dc83144,7361d008-82de-4026-8908-aa5d5102ee56,400,6244.73,2024-12-19T12:00:00.000Z,DEBIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b863585333388c1dc83149,7361d008-82de-4026-8908-aa5d5102ee56,100,3192.73,2024-12-19T12:00:00.000Z,DEBIT,other_transfer,
67b863585333388c1dc8314a,7361d008-82de-4026-8908-aa5d5102ee56,402,2790.73,2024-12-19T12:00:00.000Z,DEBIT,other_transfer,
67b863585333388c1dc8313f,7361d008-82de-4026-8908-aa5d5102ee56,600,6818.73,2024-12-19T12:00:00.000Z,CREDIT,other_transfer,mrc_WACRto3tvCyrQJARA68Wzb
67b863585333388c1dc8314b,7361d008-82de-4026-8908-aa5d5102ee56,200,2590.73,2024-12-19T12:00:00.000Z,DEBIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b863585333388c1dc8314c,7361d008-82de-4026-8908-aa5d5102ee56,400,2190.73,2024-12-19T12:00:00.000Z,DEBIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b863585333388c1dc8314d,7361d008-82de-4026-8908-aa5d5102ee56,100,2090.73,2024-12-19T12:00:00.000Z,DEBIT,cash_forex_crypto,0a9f6f33-8e37-402f-baae-cb98d28a7f0d
67b863585333388c1dc83138,7361d008-82de-4026-8908-aa5d5102ee56,500,3578.33,2024-12-19T12:00:00.000Z,CREDIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b863585333388c1dc83139,7361d008-82de-4026-8908-aa5d5102ee56,1000,4578.33,2024-12-19T12:00:00.000Z,CREDIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b863585333388c1dc8313c,7361d008-82de-4026-8908-aa5d5102ee56,66.54,5733.27,2024-12-19T12:00:00.000Z,CREDIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b863585333388c1dc8313b,7361d008-82de-4026-8908-aa5d5102ee56,1000,5666.73,2024-12-19T12:00:00.000Z,CREDIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b863585333388c1dc83145,7361d008-82de-4026-8908-aa5d5102ee56,100,6144.73,2024-12-19T12:00:00.000Z,DEBIT,other_transfer,
67b863585333388c1dc83142,7361d008-82de-4026-8908-aa5d5102ee56,1000,7144.73,2024-12-19T12:00:00.000Z,DEBIT,other_transfer,
67b863585333388c1dc8313a,7361d008-82de-4026-8908-aa5d5102ee56,88.4,4666.73,2024-12-19T12:00:00.000Z,CREDIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b863585333388c1dc83137,7361d008-82de-4026-8908-aa5d5102ee56,400,3078.33,2024-12-19T12:00:00.000Z,CREDIT,other_transfer,mrc_WACRto3tvCyrQJARA68Wzb
67b863585333388c1dc83148,7361d008-82de-4026-8908-aa5d5102ee56,1952,3292.73,2024-12-19T12:00:00.000Z,DEBIT,other_transfer,
67b863585333388c1dc83147,7361d008-82de-4026-8908-aa5d5102ee56,600,5244.73,2024-12-19T12:00:00.000Z,DEBIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b863585333388c1dc83146,7361d008-82de-4026-8908-aa5d5102ee56,300,5844.73,2024-12-19T12:00:00.000Z,DEBIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b863585333388c1dc83141,7361d008-82de-4026-8908-aa5d5102ee56,500,8144.73,2024-12-19T12:00:00.000Z,CREDIT,other_transfer,mrc_WACRto3tvCyrQJARA68Wzb
67b863585333388c1dc83140,7361d008-82de-4026-8908-aa5d5102ee56,826,7644.73,2024-12-19T12:00:00.000Z,CREDIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b863585333388c1dc83122,7361d008-82de-4026-8908-aa5d5102ee56,500,1800.45,2024-12-18T12:00:00.000Z,CREDIT,other_transfer,mrc_WACRto3tvCyrQJARA68Wzb
67b863585333388c1dc8312f,7361d008-82de-4026-8908-aa5d5102ee56,370,4998.78,2024-12-18T12:00:00.000Z,DEBIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b863585333388c1dc83131,7361d008-82de-4026-8908-aa5d5102ee56,500,3800.33,2024-12-18T12:00:00.000Z,DEBIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b863585333388c1dc83123,7361d008-82de-4026-8908-aa5d5102ee56,500,2300.45,2024-12-18T12:00:00.000Z,CREDIT,other_transfer,mrc_WACRto3tvCyrQJARA68Wzb
67b863585333388c1dc83124,7361d008-82de-4026-8908-aa5d5102ee56,643,2943.45,2024-12-18T12:00:00.000Z,CREDIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b863585333388c1dc83126,7361d008-82de-4026-8908-aa5d5102ee56,315.73,4123.78,2024-12-18T12:00:00.000Z,CREDIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b863585333388c1dc83127,7361d008-82de-4026-8908-aa5d5102ee56,1534.16,5657.94,2024-12-18T12:00:00.000Z,CREDIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b863585333388c1dc8312a,7361d008-82de-4026-8908-aa5d5102ee56,917,7772.94,2024-12-18T12:00:00.000Z,CREDIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b863585333388c1dc8312d,7361d008-82de-4026-8908-aa5d5102ee56,250,5488.78,2024-12-18T12:00:00.000Z,DEBIT,other_transfer,
67b863585333388c1dc8312e,7361d008-82de-4026-8908-aa5d5102ee56,120,5368.78,2024-12-18T12:00:00.000Z,DEBIT,other_transfer,
67b863585333388c1dc83132,7361d008-82de-4026-8908-aa5d5102ee56,500,3300.33,2024-12-18T12:00:00.000Z,DEBIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b863585333388c1dc83135,7361d008-82de-4026-8908-aa5d5102ee56,50,2688.33,2024-12-18T12:00:00.000Z,DEBIT,cash_forex_crypto,0a9f6f33-8e37-402f-baae-cb98d28a7f0d
67b863585333388c1dc83133,7361d008-82de-4026-8908-aa5d5102ee56,500,2800.33,2024-12-18T12:00:00.000Z,DEBIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b863585333388c1dc83134,7361d008-82de-4026-8908-aa5d5102ee56,62,2738.33,2024-12-18T12:00:00.000Z,DEBIT,other_transfer,
67b863585333388c1dc83129,7361d008-82de-4026-8908-aa5d5102ee56,500,6855.94,2024-12-18T12:00:00.000Z,CREDIT,other_transfer,mrc_WACRto3tvCyrQJARA68Wzb
67b863585333388c1dc83128,7361d008-82de-4026-8908-aa5d5102ee56,698,6355.94,2024-12-18T12:00:00.000Z,CREDIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b863585333388c1dc83121,7361d008-82de-4026-8908-aa5d5102ee56,500,1300.45,2024-12-18T12:00:00.000Z,CREDIT,other_transfer,mrc_WACRto3tvCyrQJARA68Wzb
67b863585333388c1dc83136,7361d008-82de-4026-8908-aa5d5102ee56,10,2678.33,2024-12-18T12:00:00.000Z,DEBIT,cash_forex_crypto,0a9f6f33-8e37-402f-baae-cb98d28a7f0d
67b863585333388c1dc83130,7361d008-82de-4026-8908-aa5d5102ee56,698.45,4300.33,2024-12-18T12:00:00.000Z,DEBIT,other_transfer,
67b863585333388c1dc8312c,7361d008-82de-4026-8908-aa5d5102ee56,500,5738.78,2024-12-18T12:00:00.000Z,DEBIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b863585333388c1dc8312b,7361d008-82de-4026-8908-aa5d5102ee56,1534.16,6238.78,2024-12-18T12:00:00.000Z,DEBIT,other_transfer,
67b863585333388c1dc83125,7361d008-82de-4026-8908-aa5d5102ee56,864.6,3808.05,2024-12-18T12:00:00.000Z,CREDIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b863585333388c1dc8311b,7361d008-82de-4026-8908-aa5d5102ee56,581,5070.45,2024-12-17T12:00:00.000Z,CREDIT,other_transfer,mrc_WACRto3tvCyrQJARA68Wzb
67b863585333388c1dc83119,7361d008-82de-4026-8908-aa5d5102ee56,1000,3374.45,2024-12-17T12:00:00.000Z,CREDIT,other_transfer,mrc_WACRto3tvCyrQJARA68Wzb
67b863585333388c1dc8311c,7361d008-82de-4026-8908-aa5d5102ee56,600,5670.45,2024-12-17T12:00:00.000Z,CREDIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b863585333388c1dc8311d,7361d008-82de-4026-8908-aa5d5102ee56,2696,2974.45,2024-12-17T12:00:00.000Z,DEBIT,other_transfer,
67b863585333388c1dc83117,7361d008-82de-4026-8908-aa5d5102ee56,800,1800.45,2024-12-17T12:00:00.000Z,CREDIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b863585333388c1dc8311e,7361d008-82de-4026-8908-aa5d5102ee56,574,2400.45,2024-12-17T12:00:00.000Z,DEBIT,other_transfer,
67b863585333388c1dc83120,7361d008-82de-4026-8908-aa5d5102ee56,600,800.45,2024-12-17T12:00:00.000Z,DEBIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b863585333388c1dc83116,7361d008-82de-4026-8908-aa5d5102ee56,1000,1000.45,2024-12-17T12:00:00.000Z,CREDIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b863585333388c1dc8311a,7361d008-82de-4026-8908-aa5d5102ee56,1115,4489.45,2024-12-17T12:00:00.000Z,CREDIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b863585333388c1dc83118,7361d008-82de-4026-8908-aa5d5102ee56,574,2374.45,2024-12-17T12:00:00.000Z,CREDIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b863585333388c1dc8311f,7361d008-82de-4026-8908-aa5d5102ee56,1000,1400.45,2024-12-17T12:00:00.000Z,DEBIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b863585333388c1dc83109,7361d008-82de-4026-8908-aa5d5102ee56,9.82,446.5,2024-12-16T12:00:00.000Z,CREDIT,other_transfer,mrc_WACRto3tvCyrQJARA68Wzb
67b863585333388c1dc83111,7361d008-82de-4026-8908-aa5d5102ee56,4,760.45,2024-12-16T12:00:00.000Z,DEBIT,other_transfer,
67b863585333388c1dc83112,7361d008-82de-4026-8908-aa5d5102ee56,8,752.45,2024-12-16T12:00:00.000Z,DEBIT,gambling,add22ebb-ed65-4220-aa2d-f8b68b874c45
67b863585333388c1dc83108,7361d008-82de-4026-8908-aa5d5102ee56,218.18,436.68,2024-12-16T12:00:00.000Z,CREDIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b863585333388c1dc8310c,7361d008-82de-4026-8908-aa5d5102ee56,1.55,1165.95,2024-12-16T12:00:00.000Z,DEBIT,other_discretionary,
67b863585333388c1dc8310d,7361d008-82de-4026-8908-aa5d5102ee56,9.5,1156.45,2024-12-16T12:00:00.000Z,DEBIT,other_transfer,
67b863585333388c1dc83114,7361d008-82de-4026-8908-aa5d5102ee56,600,30.45,2024-12-16T12:00:00.000Z,DEBIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b863585333388c1dc83106,7361d008-82de-4026-8908-aa5d5102ee56,200,214.5,2024-12-16T12:00:00.000Z,CREDIT,other_transfer,
67b863585333388c1dc8310f,7361d008-82de-4026-8908-aa5d5102ee56,24,957.45,2024-12-16T12:00:00.000Z,DEBIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b863585333388c1dc83110,7361d008-82de-4026-8908-aa5d5102ee56,193,764.45,2024-12-16T12:00:00.000Z,DEBIT,other_transfer,
67b863585333388c1dc83113,7361d008-82de-4026-8908-aa5d5102ee56,122,630.45,2024-12-16T12:00:00.000Z,DEBIT,other_transfer,
67b863585333388c1dc83115,7361d008-82de-4026-8908-aa5d5102ee56,30,0.45,2024-12-16T12:00:00.000Z,DEBIT,cash_forex_crypto,0a9f6f33-8e37-402f-baae-cb98d28a7f0d
67b863585333388c1dc83107,7361d008-82de-4026-8908-aa5d5102ee56,4,218.5,2024-12-16T12:00:00.000Z,CREDIT,other_transfer,mrc_WACRto3tvCyrQJARA68Wzb
67b863585333388c1dc8310b,7361d008-82de-4026-8908-aa5d5102ee56,24,1167.5,2024-12-16T12:00:00.000Z,CREDIT,gambling,add22ebb-ed65-4220-aa2d-f8b68b874c45
67b863585333388c1dc8310e,7361d008-82de-4026-8908-aa5d5102ee56,175,981.45,2024-12-16T12:00:00.000Z,DEBIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b863585333388c1dc8310a,7361d008-82de-4026-8908-aa5d5102ee56,697,1143.5,2024-12-16T12:00:00.000Z,CREDIT,other_transfer,mrc_WACRto3tvCyrQJARA68Wzb
67b863585333388c1dc83104,7361d008-82de-4026-8908-aa5d5102ee56,250,164.5,2024-12-13T12:00:00.000Z,DEBIT,other_transfer,
67b863585333388c1dc83105,7361d008-82de-4026-8908-aa5d5102ee56,150,14.5,2024-12-13T12:00:00.000Z,DEBIT,ewallet,mrc_2M2wYpq5PanBmbiXXsABNs
67b863585333388c1dc83103,7361d008-82de-4026-8908-aa5d5102ee56,92.5,414.5,2024-12-13T12:00:00.000Z,DEBIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b863585333388c1dc83102,7361d008-82de-4026-8908-aa5d5102ee56,487,507,2024-12-13T12:00:00.000Z,CREDIT,income,
67b863585333388c1dc83101,7361d008-82de-4026-8908-aa5d5102ee56,250,20,2024-12-12T12:00:00.000Z,DEBIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b863585333388c1dc83100,7361d008-82de-4026-8908-aa5d5102ee56,250,270,2024-12-12T12:00:00.000Z,CREDIT,other_transfer,mrc_WACRto3tvCyrQJARA68Wzb
67b863585333388c1dc830fd,7361d008-82de-4026-8908-aa5d5102ee56,220,220,2024-12-11T12:00:00.000Z,CREDIT,other_transfer,mrc_WACRto3tvCyrQJARA68Wzb
67b863585333388c1dc830ff,7361d008-82de-4026-8908-aa5d5102ee56,220,20,2024-12-11T12:00:00.000Z,DEBIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b863585333388c1dc830fe,7361d008-82de-4026-8908-aa5d5102ee56,20,240,2024-12-11T12:00:00.000Z,CREDIT,other_transfer,mrc_WACRto3tvCyrQJARA68Wzb
67b863585333388c1dc830fc,7361d008-82de-4026-8908-aa5d5102ee56,11.35,0,2024-12-10T12:00:00.000Z,DEBIT,other_transfer,
67b863585333388c1dc830e9,7361d008-82de-4026-8908-aa5d5102ee56,160,1539,2024-12-09T12:00:00.000Z,CREDIT,other_transfer,
67b863585333388c1dc830e6,7361d008-82de-4026-8908-aa5d5102ee56,250,1050,2024-12-09T12:00:00.000Z,CREDIT,other_transfer,mrc_WACRto3tvCyrQJARA68Wzb
67b863585333388c1dc830ee,7361d008-82de-4026-8908-aa5d5102ee56,20,2600.35,2024-12-09T12:00:00.000Z,CREDIT,other_transfer,mrc_WACRto3tvCyrQJARA68Wzb
67b863585333388c1dc830f2,7361d008-82de-4026-8908-aa5d5102ee56,130,1360.35,2024-12-09T12:00:00.000Z,DEBIT,other_transfer,
67b863585333388c1dc830f4,7361d008-82de-4026-8908-aa5d5102ee56,280,920.35,2024-12-09T12:00:00.000Z,DEBIT,ewallet,mrc_2M2wYpq5PanBmbiXXsABNs
67b863585333388c1dc830f5,7361d008-82de-4026-8908-aa5d5102ee56,160,760.35,2024-12-09T12:00:00.000Z,DEBIT,ewallet,mrc_2M2wYpq5PanBmbiXXsABNs
67b863585333388c1dc830f6,7361d008-82de-4026-8908-aa5d5102ee56,300,460.35,2024-12-09T12:00:00.000Z,DEBIT,ewallet,mrc_2M2wYpq5PanBmbiXXsABNs
67b863585333388c1dc830f8,7361d008-82de-4026-8908-aa5d5102ee56,210,220.35,2024-12-09T12:00:00.000Z,DEBIT,gambling,add22ebb-ed65-4220-aa2d-f8b68b874c45
